,match_id,id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,player_id,player_name,position_id,position_name,location_x,location_y,duration,shot_statsbomb_xg,shot_end_location_x,shot_end_location_y,shot_end_location_z,shot_outcome_id,shot_outcome_name,shot_type_id,shot_type_name,shot_body_part_id,shot_body_part_name,shot_technique_id,shot_technique_name,opoosition_gk_id,opposition_gk_name,shot_one_on_one,under_pressure,shot_key_pass_id,shot_deflected,shot_first_time,shot_open_goal,shot_redirect
416,303524,230c2d9f-a815-499e-9ac4-47e866922d18,3667,2,00:40:18.114,85,18,16,Shot,158,217,Barcelona,6,From Counter,217,Barcelona,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,100.9,36.8,0.767151,0.058152147,120.0,36.7,0.3,97,Goal,87,Open Play,38,Left Foot,93,Normal,6378.0,Jan Oblak,,True,5a89e8ef-af40-4d39-8407-5a5fabaf40bf,,True,,
417,70292,288dc3f9-ea9d-4c2d-82dc-97db1565d6d6,2871,2,00:28:24.649,73,24,16,Shot,154,217,Barcelona,5,Other,217,Barcelona,5503,Lionel Andrés Messi Cuccittini,23,Center Forward,108.2,40.1,0.3583,0.76,120.0,42.4,1.3,97,Goal,88,Penalty,38,Left Foot,93,Normal,,,,,,,,,
418,70292,2f33d393-506d-4da2-adff-f0a462132636,3031,2,00:32:14.328,77,14,16,Shot,161,217,Barcelona,1,Regular Play,217,Barcelona,5503,Lionel Andrés Messi Cuccittini,23,Center Forward,115.1,40.4,0.1432,0.6762343,120.0,40.2,0.5,97,Goal,87,Open Play,38,Left Foot,93,Normal,7069.0,Miguel Ángel Moyà Rumbo,,,,,True,,
419,266731,5f189a9e-1523-451e-a3ca-6546a757da2c,1952,2,00:04:40.456,49,40,16,Shot,110,217,Barcelona,4,From Throw In,217,Barcelona,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,112.9,36.5,0.681148,0.3232437,119.9,36.9,0.1,97,Goal,87,Open Play,38,Left Foot,95,Volley,10612.0,Yoel Rodríguez Oterino,,,940a2287-7e03-4fd6-b156-7e3023db2344,,True,,
420,69247,3151ebfb-2f91-46e6-81cd-e3528e4bb476,2903,2,00:21:58.978,66,58,16,Shot,139,217,Barcelona,1,Regular Play,217,Barcelona,5503,Lionel Andrés Messi Cuccittini,22,Right Center Forward,112.3,43.9,0.7763,0.42766833,120.0,41.2,0.2,97,Goal,87,Open Play,38,Left Foot,93,Normal,6576.0,Gorka Iraizoz Moreno,,,50de9de9-270e-4327-9435-68d60743d976,,True,,
421,69302,133e1c64-3061-473e-9938-30f1f02152ce,2317,2,00:01:03.345,46,3,16,Shot,84,217,Barcelona,9,From Kick Off,217,Barcelona,5503,Lionel Andrés Messi Cuccittini,23,Center Forward,112.5,49.1,0.879262,0.4010908,120.0,38.6,0.2,97,Goal,87,Open Play,38,Left Foot,93,Normal,4691.0,Claudio Andrés Bravo Muñoz,True,,6b894d8d-8fc9-4166-8e91-35d4ffe82d58,,,,
422,69302,32f6fc02-f7ba-4d32-af38-991108ac1842,4300,2,00:41:13.186,86,13,16,Shot,155,217,Barcelona,3,From Free Kick,217,Barcelona,5503,Lionel Andrés Messi Cuccittini,23,Center Forward,111.4,34.9,0.721382,0.36844027,120.0,43.7,0.1,97,Goal,87,Open Play,38,Left Foot,93,Normal,4691.0,Claudio Andrés Bravo Muñoz,,,7885f741-4021-42d5-a657-778816a0ca52,,,,
423,266273,f62a344b-5003-4b28-9a51-e90f54886fbf,2455,2,00:13:51.913,58,51,16,Shot,121,217,Barcelona,3,From Free Kick,217,Barcelona,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,112.2,27.1,0.4941,0.08596607,120.0,38.5,0.2,97,Goal,87,Open Play,38,Left Foot,93,Normal,6629.0,Fernando Pacheco Flores,,,,,,,
424,303504,d30db613-31b1-4eba-8cd6-94830e9ba36d,1483,1,00:37:33.134,37,33,16,Shot,68,217,Barcelona,5,Other,217,Barcelona,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,108.2,39.9,0.427845,0.76,120.0,42.4,2.0,97,Goal,88,Penalty,38,Left Foot,93,Normal,23344.0,Aitor Fernández Abarisketa,True,,,,,,
425,69210,dca62af4-dfa8-4642-935c-2bf4be716799,2303,2,00:10:54.965,55,54,16,Shot,141,217,Barcelona,1,Regular Play,217,Barcelona,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,110.8,44.5,0.628637,0.12373185,120.0,38.9,2.4,97,Goal,87,Open Play,38,Left Foot,93,Normal,26601.0,Justo Wilmar Villar Viveros,,,a552c7bf-c98d-4e4d-bfa3-a165edc8f00c,,True,,
426,266320,d7f15985-4f88-431a-b3aa-5a764d3dc29c,2108,1,00:45:00.464,45,0,16,Shot,84,217,Barcelona,4,From Throw In,217,Barcelona,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,96.7,36.4,1.0462,0.049512435,120.0,36.2,0.2,97,Goal,87,Open Play,38,Left Foot,93,Normal,6706.0,Francisco Casilla Cortés,,,3dd22596-0137-40ee-a0ab-e92bb76c5044,,,,
427,266320,ac40a289-cdac-498f-90a9-4dc652c139ba,2315,2,00:04:51.358,49,51,16,Shot,96,217,Barcelona,1,Regular Play,217,Barcelona,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,102.0,42.0,0.8776,0.1591258,120.0,37.2,0.5,97,Goal,87,Open Play,40,Right Foot,93,Normal,6706.0,Francisco Casilla Cortés,,True,f3aea186-2816-4e73-bd1e-38c8a9c4c8f5,,,,
428,266320,4f2d9dae-c29f-4a61-8aad-ed236abd8a79,3601,2,00:35:48.633,80,48,16,Shot,149,217,Barcelona,3,From Free Kick,217,Barcelona,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,108.2,47.0,1.0508,0.29004386,120.0,36.5,0.1,97,Goal,87,Open Play,40,Right Foot,93,Normal,6706.0,Francisco Casilla Cortés,,,97ea07a5-8639-44bb-b785-0af4a8d2ca53,,True,,
429,266770,ef14f7a0-6880-469a-9dfa-c250502c17e7,3098,2,00:31:23.619,76,23,16,Shot,167,221,Levante,8,From Keeper,217,Barcelona,5503,Lionel Andrés Messi Cuccittini,23,Center Forward,102.8,46.3,1.481592,0.11614592,120.0,37.9,1.3,97,Goal,87,Open Play,40,Right Foot,92,Lob,27240.0,Jesús Fernández Collado,,,,,,,
430,69343,bc486be2-30fd-4446-a27f-80a14c8406d3,1799,1,00:43:34.207,43,34,16,Shot,89,217,Barcelona,4,From Throw In,217,Barcelona,5503,Lionel Andrés Messi Cuccittini,22,Right Center Forward,103.9,36.2,0.7251,0.17812036,120.0,36.7,1.9,97,Goal,87,Open Play,38,Left Foot,93,Normal,7069.0,Miguel Ángel Moyà Rumbo,,,a2c26474-7535-4131-9d75-305fe84d4a8a,,,,
431,69251,c303a280-18ce-44c1-827a-aec1dfeabda7,974,1,00:23:14.665,23,14,16,Shot,55,217,Barcelona,2,From Corner,217,Barcelona,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,111.8,38.8,0.2132,0.3185956,120.0,40.0,0.1,97,Goal,87,Open Play,38,Left Foot,93,Normal,25917.0,César Sánchez Domínguez,,,5eabd385-ae37-4531-9129-b3f4adf02444,True,True,,
432,69314,cca991c9-7c5a-4609-b20c-9f4d22eef466,540,1,00:12:51.044,12,51,16,Shot,32,217,Barcelona,5,Other,217,Barcelona,5503,Lionel Andrés Messi Cuccittini,19,Center Attacking Midfield,108.0,40.0,0.5695,0.76,120.0,42.9,2.3,97,Goal,88,Penalty,38,Left Foot,93,Normal,,,,,,,,,
433,69314,996ec390-f305-4185-b98f-c171309df1e3,884,1,00:20:54.195,20,54,16,Shot,47,217,Barcelona,3,From Free Kick,217,Barcelona,5503,Lionel Andrés Messi Cuccittini,19,Center Attacking Midfield,113.3,42.9,0.56312,0.6735999,120.0,43.1,1.4,97,Goal,87,Open Play,40,Right Foot,93,Normal,26146.0,Dudú Aouate,,,,,,,True
434,69314,358f8f3c-9daf-4f42-8e57-ba736d185eb4,1190,1,00:29:21.625,29,21,16,Shot,61,217,Barcelona,4,From Throw In,217,Barcelona,5503,Lionel Andrés Messi Cuccittini,19,Center Attacking Midfield,107.4,38.2,0.6262,0.33895084,120.0,38.2,0.2,97,Goal,87,Open Play,38,Left Foot,95,Volley,26146.0,Dudú Aouate,,,8e86c409-19a5-47e0-aee6-afe521f2f94e,,True,,
435,68342,3d46a793-db08-4498-a907-e4e85ece0144,1742,2,00:05:45.673,50,45,16,Shot,109,217,Barcelona,1,Regular Play,217,Barcelona,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,116.2,32.8,0.41984,0.5074808,120.0,38.3,0.2,97,Goal,87,Open Play,38,Left Foot,93,Normal,26084.0,Iñaki Lafuente Sancha,,,,,True,True,
436,69292,eccef5ce-872a-479f-8320-025898eea494,595,1,00:15:52.778,15,52,16,Shot,40,217,Barcelona,4,From Throw In,217,Barcelona,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,112.9,40.6,0.385559,0.33924317,120.0,38.8,0.1,97,Goal,87,Open Play,38,Left Foot,93,Normal,6571.0,Roberto Jiménez Gago,,,01c9a221-0596-4e40-ac8a-d193edb89c30,,,,
437,69292,ad1a2a46-7c0a-4e14-baf2-760796b5b1bb,3766,2,00:48:20.325,93,20,16,Shot,200,217,Barcelona,2,From Corner,217,Barcelona,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,103.9,50.2,0.8717,0.039864447,120.0,37.0,0.2,97,Goal,87,Open Play,40,Right Foot,93,Normal,6571.0,Roberto Jiménez Gago,,,71ad82cb-e544-49f5-b330-3d04d70019b8,,True,,
438,69142,8c3decc4-d1a7-4eca-9e9c-b4121caaa581,1034,1,00:24:08.887,24,8,16,Shot,46,217,Barcelona,3,From Free Kick,217,Barcelona,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,112.6,49.0,0.499,0.18974762,119.9,43.3,1.9,97,Goal,87,Open Play,40,Right Foot,93,Normal,26225.0,Iñaki Goitia Peña,,,a5442ca3-19ae-42da-a012-0de8dce76290,,,,
439,266967,91f4e7c4-7707-4f57-b71c-d040a10b2489,1425,1,00:30:56.593,30,56,16,Shot,40,217,Barcelona,5,Other,217,Barcelona,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,108.1,40.1,0.5127,0.76,120.0,42.6,1.6,97,Goal,88,Penalty,38,Left Foot,93,Normal,,,,,,,,,
440,266967,9005a8b2-26be-4e29-b405-663ffe8141f0,2323,2,00:08:59.612,53,59,16,Shot,94,217,Barcelona,2,From Corner,217,Barcelona,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,107.7,42.4,0.8374,0.06967422,120.0,36.9,2.3,97,Goal,87,Open Play,37,Head,90,Diving Header,27517.0,Jaime Jiménez Merlo,,,9eb131d3-2bba-4078-9328-a1b963da7043,True,,,
441,267675,59f3a7b2-7fff-461d-b448-15bc011fea7c,1841,1,00:43:31.480,43,31,16,Shot,88,217,Barcelona,1,Regular Play,217,Barcelona,5503,Lionel Andrés Messi Cuccittini,23,Center Forward,101.9,33.6,0.818,0.13152085,120.0,43.4,1.2,97,Goal,87,Open Play,38,Left Foot,91,Half Volley,27111.0,António Alberto Bastos Pimparel,,,e628927d-4bd2-48e9-bc6b-ccf80b92c0b2,,,,
442,267675,fee649c8-38f7-4406-aa3c-cebefce0dd58,2374,2,00:10:11.262,55,11,16,Shot,116,217,Barcelona,1,Regular Play,217,Barcelona,5503,Lionel Andrés Messi Cuccittini,23,Center Forward,101.6,36.3,0.9681,0.12121377,120.0,36.6,0.9,97,Goal,87,Open Play,38,Left Foot,93,Normal,27111.0,António Alberto Bastos Pimparel,,,3ac47bc6-5f89-4441-89dd-b68a7992f9b1,,,,
443,68354,e4aa0844-8e66-48fd-ab1a-06eeb71367b6,2161,2,00:06:16.941,51,16,16,Shot,99,217,Barcelona,1,Regular Play,217,Barcelona,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,104.9,44.7,1.292109,0.1794559,120.0,36.8,0.2,97,Goal,87,Open Play,38,Left Foot,93,Normal,26146.0,Dudú Aouate,,,fbb2f84a-3cda-40c2-8ec5-43141f73e6be,,,,
444,70271,7b1503fe-7233-4a01-9d4e-a60beb56b4b7,2895,2,00:14:15.931,59,15,16,Shot,120,217,Barcelona,4,From Throw In,217,Barcelona,5503,Lionel Andrés Messi Cuccittini,23,Center Forward,110.9,37.6,0.717141,0.2103413,120.0,41.9,0.2,97,Goal,87,Open Play,38,Left Foot,93,Normal,27111.0,António Alberto Bastos Pimparel,,,82a2fa3b-f065-420e-abc3-a04a0a10dbfa,,,,
445,266033,6b76a42c-ce09-47d8-a31a-046dddb77788,901,1,00:21:51.954,21,51,16,Shot,31,217,Barcelona,4,From Throw In,217,Barcelona,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,103.4,49.8,0.684429,0.071092345,120.0,43.4,0.2,97,Goal,87,Open Play,38,Left Foot,93,Normal,25144.0,Diego Alves Carreira,,,a713e973-01f8-4f57-99ad-bfba4485525c,,,,
446,266033,ee876120-5e66-44fb-8073-663916389e07,3680,2,00:48:23.790,93,23,16,Shot,164,217,Barcelona,5,Other,217,Barcelona,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,107.9,40.1,0.6891,0.76,120.0,36.5,0.2,97,Goal,88,Penalty,38,Left Foot,93,Normal,,,,,,,,,
